net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_allow;type_id;type_numLanes;type_oneway;type_priority;type_speed;type_width;type_disallow;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_to;edge_type;param_key;param_value;edge_shape;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;roundabout_edges;roundabout_nodes
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797656;320898734#0_0 428030875#2_0;:885797656_0_0 :885797656_1_0 :885797656_2_0 :885797656_3_0;1410.38,932.54 1413.49,931.79 1413.44,930.47 1413.66,929.97 1414.03,929.56 1414.56,929.26 1415.25,929.06 1414.65,925.92 1413.22,925.80 1412.64,925.43 1412.16,924.84 1411.77,924.03 1411.48,923.02 1408.36,923.70 1408.38,924.91 1408.17,925.27 1407.80,925.47 1407.27,925.50 1406.59,925.37 1405.74,928.46 1408.00,929.39 1408.86,930.02 1409.54,930.75 1410.05,931.60;right_before_left;1410.99;928.25;0;1100;1;0000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797656;320898734#0_0 428030875#2_0;:885797656_0_0 :885797656_1_0 :885797656_2_0 :885797656_3_0;1410.38,932.54 1413.49,931.79 1413.44,930.47 1413.66,929.97 1414.03,929.56 1414.56,929.26 1415.25,929.06 1414.65,925.92 1413.22,925.80 1412.64,925.43 1412.16,924.84 1411.77,924.03 1411.48,923.02 1408.36,923.70 1408.38,924.91 1408.17,925.27 1407.80,925.47 1407.27,925.50 1406.59,925.37 1405.74,928.46 1408.00,929.39 1408.86,930.02 1409.54,930.75 1410.05,931.60;right_before_left;1410.99;928.25;0;0011;2;0011;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797656;320898734#0_0 428030875#2_0;:885797656_0_0 :885797656_1_0 :885797656_2_0 :885797656_3_0;1410.38,932.54 1413.49,931.79 1413.44,930.47 1413.66,929.97 1414.03,929.56 1414.56,929.26 1415.25,929.06 1414.65,925.92 1413.22,925.80 1412.64,925.43 1412.16,924.84 1411.77,924.03 1411.48,923.02 1408.36,923.70 1408.38,924.91 1408.17,925.27 1407.80,925.47 1407.27,925.50 1406.59,925.37 1405.74,928.46 1408.00,929.39 1408.86,930.02 1409.54,930.75 1410.05,931.60;right_before_left;1410.99;928.25;0;0010;3;0010;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797659;428030875#5_0 391958207#3_0 391958207#3_1;:885797659_0_0 :885797659_1_0 :885797659_2_0 :885797659_2_1 :885797659_4_0;1045.21,1005.93 1051.53,1004.86 1051.51,1002.10 1051.91,1001.06 1052.57,1000.25 1053.49,999.67 1054.68,999.32 1054.11,996.17 1051.89,996.12 1051.05,995.72 1050.40,995.05 1049.94,994.13 1049.66,992.96 1043.32,993.87 1043.23,996.80 1042.75,998.03 1042.00,999.10 1040.96,1000.01 1039.63,1000.75 1040.96,1003.67 1043.03,1003.19 1043.82,1003.41 1044.45,1003.94 1044.91,1004.78;priority;1047.30;999.02;0;01100;0;00000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797659;428030875#5_0 391958207#3_0 391958207#3_1;:885797659_0_0 :885797659_1_0 :885797659_2_0 :885797659_2_1 :885797659_4_0;1045.21,1005.93 1051.53,1004.86 1051.51,1002.10 1051.91,1001.06 1052.57,1000.25 1053.49,999.67 1054.68,999.32 1054.11,996.17 1051.89,996.12 1051.05,995.72 1050.40,995.05 1049.94,994.13 1049.66,992.96 1043.32,993.87 1043.23,996.80 1042.75,998.03 1042.00,999.10 1040.96,1000.01 1039.63,1000.75 1040.96,1003.67 1043.03,1003.19 1043.82,1003.41 1044.45,1003.94 1044.91,1004.78;priority;1047.30;999.02;0;11100;1;00000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797659;428030875#5_0 391958207#3_0 391958207#3_1;:885797659_0_0 :885797659_1_0 :885797659_2_0 :885797659_2_1 :885797659_4_0;1045.21,1005.93 1051.53,1004.86 1051.51,1002.10 1051.91,1001.06 1052.57,1000.25 1053.49,999.67 1054.68,999.32 1054.11,996.17 1051.89,996.12 1051.05,995.72 1050.40,995.05 1049.94,994.13 1049.66,992.96 1043.32,993.87 1043.23,996.80 1042.75,998.03 1042.00,999.10 1040.96,1000.01 1039.63,1000.75 1040.96,1003.67 1043.03,1003.19 1043.82,1003.41 1044.45,1003.94 1044.91,1004.78;priority;1047.30;999.02;0;00011;2;00011;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797659;428030875#5_0 391958207#3_0 391958207#3_1;:885797659_0_0 :885797659_1_0 :885797659_2_0 :885797659_2_1 :885797659_4_0;1045.21,1005.93 1051.53,1004.86 1051.51,1002.10 1051.91,1001.06 1052.57,1000.25 1053.49,999.67 1054.68,999.32 1054.11,996.17 1051.89,996.12 1051.05,995.72 1050.40,995.05 1049.94,994.13 1049.66,992.96 1043.32,993.87 1043.23,996.80 1042.75,998.03 1042.00,999.10 1040.96,1000.01 1039.63,1000.75 1040.96,1003.67 1043.03,1003.19 1043.82,1003.41 1044.45,1003.94 1044.91,1004.78;priority;1047.30;999.02;0;00011;3;00011;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797659;428030875#5_0 391958207#3_0 391958207#3_1;:885797659_0_0 :885797659_1_0 :885797659_2_0 :885797659_2_1 :885797659_4_0;1045.21,1005.93 1051.53,1004.86 1051.51,1002.10 1051.91,1001.06 1052.57,1000.25 1053.49,999.67 1054.68,999.32 1054.11,996.17 1051.89,996.12 1051.05,995.72 1050.40,995.05 1049.94,994.13 1049.66,992.96 1043.32,993.87 1043.23,996.80 1042.75,998.03 1042.00,999.10 1040.96,1000.01 1039.63,1000.75 1040.96,1003.67 1043.03,1003.19 1043.82,1003.41 1044.45,1003.94 1044.91,1004.78;priority;1047.30;999.02;0;00010;4;00010;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797660;-442309012#0_0 651186341#0_0 651186341#0_1 410089530#2_0 410089530#2_1;:885797660_0_0 :885797660_7_0 :885797660_2_0 :885797660_3_0 :885797660_3_1 :885797660_5_0 :885797660_6_0;898.02,1092.95 903.67,1089.94 902.99,1087.59 903.13,1086.52 903.60,1085.54 904.40,1084.64 905.52,1083.81 902.17,1078.36 900.08,1079.12 899.17,1079.03 898.36,1078.62 897.64,1077.90 897.01,1076.85 891.25,1079.66 891.94,1082.14 891.81,1083.22 891.36,1084.19 890.60,1085.05 889.52,1085.80 892.66,1091.38 894.80,1090.68 895.74,1090.79 896.59,1091.21 897.35,1091.93;traffic_light;897.43;1085.03;0;0011000;0;0011000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797660;-442309012#0_0 651186341#0_0 651186341#0_1 410089530#2_0 410089530#2_1;:885797660_0_0 :885797660_7_0 :885797660_2_0 :885797660_3_0 :885797660_3_1 :885797660_5_0 :885797660_6_0;898.02,1092.95 903.67,1089.94 902.99,1087.59 903.13,1086.52 903.60,1085.54 904.40,1084.64 905.52,1083.81 902.17,1078.36 900.08,1079.12 899.17,1079.03 898.36,1078.62 897.64,1077.90 897.01,1076.85 891.25,1079.66 891.94,1082.14 891.81,1083.22 891.36,1084.19 890.60,1085.05 889.52,1085.80 892.66,1091.38 894.80,1090.68 895.74,1090.79 896.59,1091.21 897.35,1091.93;traffic_light;897.43;1085.03;1;0100100;1;0100100;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797660;-442309012#0_0 651186341#0_0 651186341#0_1 410089530#2_0 410089530#2_1;:885797660_0_0 :885797660_7_0 :885797660_2_0 :885797660_3_0 :885797660_3_1 :885797660_5_0 :885797660_6_0;898.02,1092.95 903.67,1089.94 902.99,1087.59 903.13,1086.52 903.60,1085.54 904.40,1084.64 905.52,1083.81 902.17,1078.36 900.08,1079.12 899.17,1079.03 898.36,1078.62 897.64,1077.90 897.01,1076.85 891.25,1079.66 891.94,1082.14 891.81,1083.22 891.36,1084.19 890.60,1085.05 889.52,1085.80 892.66,1091.38 894.80,1090.68 895.74,1090.79 896.59,1091.21 897.35,1091.93;traffic_light;897.43;1085.03;0;0100010;2;0000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797660;-442309012#0_0 651186341#0_0 651186341#0_1 410089530#2_0 410089530#2_1;:885797660_0_0 :885797660_7_0 :885797660_2_0 :885797660_3_0 :885797660_3_1 :885797660_5_0 :885797660_6_0;898.02,1092.95 903.67,1089.94 902.99,1087.59 903.13,1086.52 903.60,1085.54 904.40,1084.64 905.52,1083.81 902.17,1078.36 900.08,1079.12 899.17,1079.03 898.36,1078.62 897.64,1077.90 897.01,1076.85 891.25,1079.66 891.94,1082.14 891.81,1083.22 891.36,1084.19 890.60,1085.05 889.52,1085.80 892.66,1091.38 894.80,1090.68 895.74,1090.79 896.59,1091.21 897.35,1091.93;traffic_light;897.43;1085.03;0;1100001;3;0000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797660;-442309012#0_0 651186341#0_0 651186341#0_1 410089530#2_0 410089530#2_1;:885797660_0_0 :885797660_7_0 :885797660_2_0 :885797660_3_0 :885797660_3_1 :885797660_5_0 :885797660_6_0;898.02,1092.95 903.67,1089.94 902.99,1087.59 903.13,1086.52 903.60,1085.54 904.40,1084.64 905.52,1083.81 902.17,1078.36 900.08,1079.12 899.17,1079.03 898.36,1078.62 897.64,1077.90 897.01,1076.85 891.25,1079.66 891.94,1082.14 891.81,1083.22 891.36,1084.19 890.60,1085.05 889.52,1085.80 892.66,1091.38 894.80,1090.68 895.74,1090.79 896.59,1091.21 897.35,1091.93;traffic_light;897.43;1085.03;0;1100001;4;0000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797660;-442309012#0_0 651186341#0_0 651186341#0_1 410089530#2_0 410089530#2_1;:885797660_0_0 :885797660_7_0 :885797660_2_0 :885797660_3_0 :885797660_3_1 :885797660_5_0 :885797660_6_0;898.02,1092.95 903.67,1089.94 902.99,1087.59 903.13,1086.52 903.60,1085.54 904.40,1084.64 905.52,1083.81 902.17,1078.36 900.08,1079.12 899.17,1079.03 898.36,1078.62 897.64,1077.90 897.01,1076.85 891.25,1079.66 891.94,1082.14 891.81,1083.22 891.36,1084.19 890.60,1085.05 889.52,1085.80 892.66,1091.38 894.80,1090.68 895.74,1090.79 896.59,1091.21 897.35,1091.93;traffic_light;897.43;1085.03;0;0011110;5;0011100;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797660;-442309012#0_0 651186341#0_0 651186341#0_1 410089530#2_0 410089530#2_1;:885797660_0_0 :885797660_7_0 :885797660_2_0 :885797660_3_0 :885797660_3_1 :885797660_5_0 :885797660_6_0;898.02,1092.95 903.67,1089.94 902.99,1087.59 903.13,1086.52 903.60,1085.54 904.40,1084.64 905.52,1083.81 902.17,1078.36 900.08,1079.12 899.17,1079.03 898.36,1078.62 897.64,1077.90 897.01,1076.85 891.25,1079.66 891.94,1082.14 891.81,1083.22 891.36,1084.19 890.60,1085.05 889.52,1085.80 892.66,1091.38 894.80,1090.68 895.74,1090.79 896.59,1091.21 897.35,1091.93;traffic_light;897.43;1085.03;0;0011000;6;0011000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797667;320898743#0_0 320898743#0_1 75036010#2_0;:885797667_0_0 :885797667_0_1 :885797667_2_0;1655.82,1240.86 1654.79,1234.54 1652.60,1234.46 1651.78,1234.04 1651.16,1233.37 1650.72,1232.45 1650.47,1231.28 1647.29,1231.65 1647.12,1233.93 1646.68,1234.78 1645.99,1235.44 1645.06,1235.91 1643.89,1236.19 1644.77,1242.52;priority;1649.72;1238.61;0;100;0;000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797667;320898743#0_0 320898743#0_1 75036010#2_0;:885797667_0_0 :885797667_0_1 :885797667_2_0;1655.82,1240.86 1654.79,1234.54 1652.60,1234.46 1651.78,1234.04 1651.16,1233.37 1650.72,1232.45 1650.47,1231.28 1647.29,1231.65 1647.12,1233.93 1646.68,1234.78 1645.99,1235.44 1645.06,1235.91 1643.89,1236.19 1644.77,1242.52;priority;1649.72;1238.61;0;100;1;000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797667;320898743#0_0 320898743#0_1 75036010#2_0;:885797667_0_0 :885797667_0_1 :885797667_2_0;1655.82,1240.86 1654.79,1234.54 1652.60,1234.46 1651.78,1234.04 1651.16,1233.37 1650.72,1232.45 1650.47,1231.28 1647.29,1231.65 1647.12,1233.93 1646.68,1234.78 1645.99,1235.44 1645.06,1235.91 1643.89,1236.19 1644.77,1242.52;priority;1649.72;1238.61;0;011;2;011;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797670;442262161_0;:885797670_0_0 :885797670_1_0 :885797670_2_0;1022.78,722.61 1021.08,719.90 1018.99,720.83 1017.90,721.04 1016.79,721.08 1015.64,720.95 1014.47,720.64 1013.48,723.69 1014.25,724.11 1014.49,724.41 1014.64,724.76 1014.70,725.17 1014.67,725.63 1020.99,726.64 1021.42,724.76 1021.69,724.02 1022.01,723.41 1022.37,722.94;priority;1018.24;723.56;0;000;0;000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797670;442262161_0;:885797670_0_0 :885797670_1_0 :885797670_2_0;1022.78,722.61 1021.08,719.90 1018.99,720.83 1017.90,721.04 1016.79,721.08 1015.64,720.95 1014.47,720.64 1013.48,723.69 1014.25,724.11 1014.49,724.41 1014.64,724.76 1014.70,725.17 1014.67,725.63 1020.99,726.64 1021.42,724.76 1021.69,724.02 1022.01,723.41 1022.37,722.94;priority;1018.24;723.56;0;000;1;000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797670;442262161_0;:885797670_0_0 :885797670_1_0 :885797670_2_0;1022.78,722.61 1021.08,719.90 1018.99,720.83 1017.90,721.04 1016.79,721.08 1015.64,720.95 1014.47,720.64 1013.48,723.69 1014.25,724.11 1014.49,724.41 1014.64,724.76 1014.70,725.17 1014.67,725.63 1020.99,726.64 1021.42,724.76 1021.69,724.02 1022.01,723.41 1022.37,722.94;priority;1018.24;723.56;0;000;2;000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797678;413976459#0_0 413976459#0_1 75036027#2_0 75036027#2_1;:885797678_0_0 :885797678_0_1 :885797678_2_0 :885797678_3_0 :885797678_4_0 :885797678_4_1;1466.70,1629.21 1472.45,1626.41 1471.91,1624.31 1472.12,1623.49 1472.63,1622.82 1473.46,1622.30 1474.60,1621.93 1473.20,1615.69 1470.01,1615.81 1468.68,1615.38 1467.52,1614.60 1466.54,1613.49 1465.73,1612.05 1459.89,1614.67 1460.37,1616.80 1460.15,1617.63 1459.61,1618.31 1458.78,1618.83 1457.63,1619.20 1459.04,1625.44 1462.22,1625.34 1463.58,1625.79 1464.78,1626.59 1465.82,1627.73;priority;1466.05;1620.58;0;111000;0;111000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797678;413976459#0_0 413976459#0_1 75036027#2_0 75036027#2_1;:885797678_0_0 :885797678_0_1 :885797678_2_0 :885797678_3_0 :885797678_4_0 :885797678_4_1;1466.70,1629.21 1472.45,1626.41 1471.91,1624.31 1472.12,1623.49 1472.63,1622.82 1473.46,1622.30 1474.60,1621.93 1473.20,1615.69 1470.01,1615.81 1468.68,1615.38 1467.52,1614.60 1466.54,1613.49 1465.73,1612.05 1459.89,1614.67 1460.37,1616.80 1460.15,1617.63 1459.61,1618.31 1458.78,1618.83 1457.63,1619.20 1459.04,1625.44 1462.22,1625.34 1463.58,1625.79 1464.78,1626.59 1465.82,1627.73;priority;1466.05;1620.58;0;111000;1;111000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797678;413976459#0_0 413976459#0_1 75036027#2_0 75036027#2_1;:885797678_0_0 :885797678_0_1 :885797678_2_0 :885797678_3_0 :885797678_4_0 :885797678_4_1;1466.70,1629.21 1472.45,1626.41 1471.91,1624.31 1472.12,1623.49 1472.63,1622.82 1473.46,1622.30 1474.60,1621.93 1473.20,1615.69 1470.01,1615.81 1468.68,1615.38 1467.52,1614.60 1466.54,1613.49 1465.73,1612.05 1459.89,1614.67 1460.37,1616.80 1460.15,1617.63 1459.61,1618.31 1458.78,1618.83 1457.63,1619.20 1459.04,1625.44 1462.22,1625.34 1463.58,1625.79 1464.78,1626.59 1465.82,1627.73;priority;1466.05;1620.58;0;110000;2;110000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797678;413976459#0_0 413976459#0_1 75036027#2_0 75036027#2_1;:885797678_0_0 :885797678_0_1 :885797678_2_0 :885797678_3_0 :885797678_4_0 :885797678_4_1;1466.70,1629.21 1472.45,1626.41 1471.91,1624.31 1472.12,1623.49 1472.63,1622.82 1473.46,1622.30 1474.60,1621.93 1473.20,1615.69 1470.01,1615.81 1468.68,1615.38 1467.52,1614.60 1466.54,1613.49 1465.73,1612.05 1459.89,1614.67 1460.37,1616.80 1460.15,1617.63 1459.61,1618.31 1458.78,1618.83 1457.63,1619.20 1459.04,1625.44 1462.22,1625.34 1463.58,1625.79 1464.78,1626.59 1465.82,1627.73;priority;1466.05;1620.58;0;000011;3;000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797678;413976459#0_0 413976459#0_1 75036027#2_0 75036027#2_1;:885797678_0_0 :885797678_0_1 :885797678_2_0 :885797678_3_0 :885797678_4_0 :885797678_4_1;1466.70,1629.21 1472.45,1626.41 1471.91,1624.31 1472.12,1623.49 1472.63,1622.82 1473.46,1622.30 1474.60,1621.93 1473.20,1615.69 1470.01,1615.81 1468.68,1615.38 1467.52,1614.60 1466.54,1613.49 1465.73,1612.05 1459.89,1614.67 1460.37,1616.80 1460.15,1617.63 1459.61,1618.31 1458.78,1618.83 1457.63,1619.20 1459.04,1625.44 1462.22,1625.34 1463.58,1625.79 1464.78,1626.59 1465.82,1627.73;priority;1466.05;1620.58;0;000111;4;000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797678;413976459#0_0 413976459#0_1 75036027#2_0 75036027#2_1;:885797678_0_0 :885797678_0_1 :885797678_2_0 :885797678_3_0 :885797678_4_0 :885797678_4_1;1466.70,1629.21 1472.45,1626.41 1471.91,1624.31 1472.12,1623.49 1472.63,1622.82 1473.46,1622.30 1474.60,1621.93 1473.20,1615.69 1470.01,1615.81 1468.68,1615.38 1467.52,1614.60 1466.54,1613.49 1465.73,1612.05 1459.89,1614.67 1460.37,1616.80 1460.15,1617.63 1459.61,1618.31 1458.78,1618.83 1457.63,1619.20 1459.04,1625.44 1462.22,1625.34 1463.58,1625.79 1464.78,1626.59 1465.82,1627.73;priority;1466.05;1620.58;0;000111;5;000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797682;75223332_0 -75036030#1_0;:885797682_0_0 :885797682_0_1;1015.01,1015.48 1013.68,1012.57 1011.55,1012.99 1010.71,1012.69 1010.02,1012.05 1009.48,1011.06 1009.09,1009.73 1005.17,1010.56 1005.26,1012.97 1004.94,1014.02 1004.40,1014.97 1003.61,1015.82 1002.60,1016.57 1005.95,1022.02 1007.92,1020.68 1009.28,1019.54 1010.36,1018.52 1011.46,1017.56 1012.90,1016.57;priority;1008.52;1016.68;0;00;0;00;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797682;75223332_0 -75036030#1_0;:885797682_0_0 :885797682_0_1;1015.01,1015.48 1013.68,1012.57 1011.55,1012.99 1010.71,1012.69 1010.02,1012.05 1009.48,1011.06 1009.09,1009.73 1005.17,1010.56 1005.26,1012.97 1004.94,1014.02 1004.40,1014.97 1003.61,1015.82 1002.60,1016.57 1005.95,1022.02 1007.92,1020.68 1009.28,1019.54 1010.36,1018.52 1011.46,1017.56 1012.90,1016.57;priority;1008.52;1016.68;0;00;1;00;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797684;619019400#6_0 619019400#6_1 -617934930_0;:885797684_0_0 :885797684_0_1 :885797684_2_0 :885797684_3_0 :885797684_4_0;1468.90,1196.62 1475.14,1195.19 1475.12,1194.34 1475.26,1194.02 1475.50,1193.77 1475.84,1193.58 1476.28,1193.46 1475.15,1187.16 1474.13,1187.17 1473.75,1187.03 1473.44,1186.79 1473.21,1186.45 1473.07,1186.01 1466.82,1187.40;priority;1470.93;1191.17;0;01000;0;00000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797684;619019400#6_0 619019400#6_1 -617934930_0;:885797684_0_0 :885797684_0_1 :885797684_2_0 :885797684_3_0 :885797684_4_0;1468.90,1196.62 1475.14,1195.19 1475.12,1194.34 1475.26,1194.02 1475.50,1193.77 1475.84,1193.58 1476.28,1193.46 1475.15,1187.16 1474.13,1187.17 1473.75,1187.03 1473.44,1186.79 1473.21,1186.45 1473.07,1186.01 1466.82,1187.40;priority;1470.93;1191.17;0;01000;1;00000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797684;619019400#6_0 619019400#6_1 -617934930_0;:885797684_0_0 :885797684_0_1 :885797684_2_0 :885797684_3_0 :885797684_4_0;1468.90,1196.62 1475.14,1195.19 1475.12,1194.34 1475.26,1194.02 1475.50,1193.77 1475.84,1193.58 1476.28,1193.46 1475.15,1187.16 1474.13,1187.17 1473.75,1187.03 1473.44,1186.79 1473.21,1186.45 1473.07,1186.01 1466.82,1187.40;priority;1470.93;1191.17;0;11000;2;00000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797684;619019400#6_0 619019400#6_1 -617934930_0;:885797684_0_0 :885797684_0_1 :885797684_2_0 :885797684_3_0 :885797684_4_0;1468.90,1196.62 1475.14,1195.19 1475.12,1194.34 1475.26,1194.02 1475.50,1193.77 1475.84,1193.58 1476.28,1193.46 1475.15,1187.16 1474.13,1187.17 1473.75,1187.03 1473.44,1186.79 1473.21,1186.45 1473.07,1186.01 1466.82,1187.40;priority;1470.93;1191.17;0;00111;3;00111;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797684;619019400#6_0 619019400#6_1 -617934930_0;:885797684_0_0 :885797684_0_1 :885797684_2_0 :885797684_3_0 :885797684_4_0;1468.90,1196.62 1475.14,1195.19 1475.12,1194.34 1475.26,1194.02 1475.50,1193.77 1475.84,1193.58 1476.28,1193.46 1475.15,1187.16 1474.13,1187.17 1473.75,1187.03 1473.44,1186.79 1473.21,1186.45 1473.07,1186.01 1466.82,1187.40;priority;1470.93;1191.17;0;00100;4;00100;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797690;442309012#2_0 442317099#2_0;:885797690_0_0 :885797690_1_0 :885797690_2_0 :885797690_3_0 :885797690_4_0 :885797690_5_0 :885797690_6_0 :885797690_7_0;951.88,1195.15 957.47,1192.02 956.78,1189.78 956.93,1188.75 957.40,1187.80 958.19,1186.91 959.31,1186.08 955.95,1180.64 953.87,1181.40 952.97,1181.31 952.17,1180.90 951.46,1180.17 950.84,1179.12 945.05,1181.84 945.73,1184.35 945.60,1185.43 945.17,1186.39 944.42,1187.22 943.36,1187.94 946.41,1193.56 948.58,1192.89 949.54,1193.01 950.41,1193.42 951.19,1194.14;priority;951.18;1187.34;0;00000000;0;00000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797690;442309012#2_0 442317099#2_0;:885797690_0_0 :885797690_1_0 :885797690_2_0 :885797690_3_0 :885797690_4_0 :885797690_5_0 :885797690_6_0 :885797690_7_0;951.88,1195.15 957.47,1192.02 956.78,1189.78 956.93,1188.75 957.40,1187.80 958.19,1186.91 959.31,1186.08 955.95,1180.64 953.87,1181.40 952.97,1181.31 952.17,1180.90 951.46,1180.17 950.84,1179.12 945.05,1181.84 945.73,1184.35 945.60,1185.43 945.17,1186.39 944.42,1187.22 943.36,1187.94 946.41,1193.56 948.58,1192.89 949.54,1193.01 950.41,1193.42 951.19,1194.14;priority;951.18;1187.34;0;00100000;1;00000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797690;442309012#2_0 442317099#2_0;:885797690_0_0 :885797690_1_0 :885797690_2_0 :885797690_3_0 :885797690_4_0 :885797690_5_0 :885797690_6_0 :885797690_7_0;951.88,1195.15 957.47,1192.02 956.78,1189.78 956.93,1188.75 957.40,1187.80 958.19,1186.91 959.31,1186.08 955.95,1180.64 953.87,1181.40 952.97,1181.31 952.17,1180.90 951.46,1180.17 950.84,1179.12 945.05,1181.84 945.73,1184.35 945.60,1185.43 945.17,1186.39 944.42,1187.22 943.36,1187.94 946.41,1193.56 948.58,1192.89 949.54,1193.01 950.41,1193.42 951.19,1194.14;priority;951.18;1187.34;0;11100000;2;00000000;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885797690;442309012#2_0 442317099#2_0;:885797690_0_0 :885797690_1_0 :885797690_2_0 :885797690_3_0 :885797690_4_0 :885797690_5_0 :885797690_6_0 :885797690_7_0;951.88,1195.15 957.47,1192.02 956.78,1189.78 956.93,1188.75 957.40,1187.80 958.19,1186.91 959.31,1186.08 955.95,1180.64 953.87,1181.40 952.97,1181.31 952.17,1180.90 951.46,1180.17 950.84,1179.12 945.05,1181.84 945.73,1184.35 945.60,1185.43 945.17,1186.39 944.42,1187.22 943.36,1187.94 946.41,1193.56 948.58,1192.89 949.54,1193.01 950.41,1193.42 951.19,1194.14;priority;951.18;1187.34;0;00010000;3;00010000;;;;;;;;;;;
